pid,url,title,petitioner,suburb,close_date,signatures,status,active_transport_any,cycling,pedestrian,traffic_calming,speed_limit,pedestrian_crossing,road_safety,active_transport_general,parking,traffic_congestion,road_upgrade,public_transport,parks_green_space,trees_vegetation,flooding_drainage,development_planning,community_facilities,dogs_animals,noise_amenity,petition_body_excerpt,council_response_excerpt
1356,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1356,STOP THE BOX - Halt the construction of the,Amanda Jones,Sandgate,"Sun, 11 Aug 2024",16,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents of Sandgate are expressing concern about the construction of a ""granny flat"" at 19 Tenth Avenue, Sandgate. They highlight that the structure does not harmonize with the neighborhood's aesthetic, is visually unappealing, obstructs views for nearby residents, and encroaches on their privacy. This raises issues under the Brisbane City Council Small Lot Code, specifically AO2 regarding the p","Council investigates concerns about building and development in Brisbane to ensure work is carried out in accordance with Brisbane City Plan 2014 (City Plan) and relevant legislation. Council notes your concerns about compliance with City Plan’s Dwelling house (small lot) code (the Code), specifical"
1357,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1357,Refuge Island Outside Whites Hill Reserve Off-leash Dog Park,Ellen King,Coorparoo,"Wed, 14 Aug 2024",132,closed,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,Residents draw to the attention of Council the dangers of crossing Boundary Road Holland Park outside the Whites Hill Dog Park. The off-leash dog park is extremely popular throughout the day. The road is extremely busy and there have been many pedestrians and dogs struck or experiencing near misses at the location. Even the most well trained dog is difficult to control when excited and eager to ge,"Thank you for your petition requesting Council install a pedestrian crossing on Boundary Road, near the intersection of Cavendish Road, Holland Park. Your request for Council to install a pedestrian crossing facility on Boundary Road, north-west of Cavendish Road, is noted. Council considers locatio"
1358,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1358,"Convert Bailey Street, West End into Green Space",Simon Magnus,West End,"Mon, 07 Oct 2024",129,closed,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,"City planning consistently approves larger unit developments without adequately providing the necessary infrastructure for our West End community. Bailey Street offers an affordable and prime location that is ideal for much-needed green space and a breezeway in our area. Proposal: Close Bailey Street to create a much-needed green space for our West End community, complete with park amenities such ","Bailey Street is currently a public road that provides lawful access to multiple properties on both sides. Many of these properties rely on the street for pedestrian entrances, mail delivery and essential services such as fire hydrants. The street also contains overhead powerlines and underground in"
1359,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1359,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1360,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1360,Traffic Management Sollis and Roland Streets Geebung,Narelle Bullock,Geebung,"Fri, 30 Aug 2024",82,closed,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,"Request for consideration for Traffic Management to be installed in Roland and Sollis Streets, Geebung, due to ongoing concerns of rat running by traffic during peak periods. A number of near miss accidents have been witnessed, as high volumes of traffic use these streets to avoid Robinson Rd and Handford Rd Traffic Lights. Speed is also a contributing factor, while this is a QPS matter, it is sti","Your request for traffic calming devices to be installed in Roland and Sollis Streets, has been considered. The installation of traffic calming devices, such as speed platforms and chicanes, may be used to discourage use from non-local traffic and to moderate vehicle speeds. There are numerous worth"
1361,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1361,"Intersection Upgrade: Old Cleveland Road and Jones Road, Carina",Vance Kelly,Carina Heights,"Thu, 31 Oct 2024",147,closed,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"Residents draw to the attention of Council the hazardous intersection of Jones Road with Old Cleveland Road, Carina. Between 1 January 2001 and 30 June 2023, 22 years, there were 31 reported crashes at this location resulting in injury, medical treatment, or hospitalisation (Queensland Government Open Data Portal). This equates to 1.4 incidents per year, or 1 incident every 8.5 months. This does n","Thank you for your petition requesting Council make safety improvements at the intersection of Old Cleveland and Jones Roads, and on the adjacent road network in Carina. Your concerns for safety at this intersection are noted and the suggested options have been carefully considered. In the interests"
1362,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1362,Petition to install designated bicycle and scooter lanes on Hawken Drive,Owen Sinclair,St Lucia,"Wed, 04 Sep 2024",165,closed,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,"The section of Hawken Drive between Boomerang & Carmody Roads sees heavy use, with cyclists and scooters squeezed between buses and motor vehicles. Many students and academics utilise this section of Hawken Drive to commute between the University of Queensland and home. Indeed, Brisbane City Council registers this section of Hawken Drive as a Local Cycle Route. However, in the absence of a designa","Thank you for your petition requesting Council install designated bike lanes on Hawken Drive, St Lucia, between Boomerang and Carmody Roads. Council supports the installation of designated bike lanes on Hawken Drive, between Boomerang and Carmody Roads, with the existing parking restriction in place"
1363,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1363,Make the Kurilpa Loop (86) a permanent service,Trina Massey,Woolloongabba,"Sun, 10 Nov 2024",1183,closed,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Residents draw to the attention of Council the success of the Kurilpa Free Loop (86) and raise concerns that the service has only been funded until December 2024. The Kurilpa Loop fills an important missing public transport link by connecting South Bank, the Cultural Centre, two local schools, and commercial districts on Montague Road, Boundary St, and Vulture St. Since its introduction, the Kuril","Thank you for your petition requesting Council make the South Brisbane (Kurilpa) Bus Loop (the loop) a permanent service. The loop, also known as route 86, was introduced as a temporary initiative to mitigate the disruption caused by construction of the Brisbane Metro project in South Brisbane. Sinc"
1364,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1364,A CityCat stop for Kangaroo Point,Amy MacMahon,West End,"Sun, 10 Nov 2024",633,closed,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,"Residents draw to the attention of Council the fact there are no CityCat Stops in Kangaroo Point, despite both the Holman St and Dockside Terminals being able to receive CityCats. With no CityCat services on the peninsula, the free CityHopper service has long been overcrowded - residents often have to wait for the next service to board. Since 50c fares have been introduced, the Holman St Cross Riv","Thank you for your petition requesting Council amend the CityCat timetable to include a stop at Holman Street ferry terminal, Kangaroo Point. Council released the Kangaroo Point ferry improvement plan (the plan) for public consultation in October 2024, with this process running from 21 October to 17"
1365,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1365,"Off-road shared path for Sugarmill Rd, Pinkenba",Belinda Ward,Morningside,"Sun, 27 Oct 2024",206,closed,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,"Residents draw to the attention of Council that Sugarmill Road, Pinkenba is an important route for people who would like to be able to ride a bicycle or e-scooter to their workplace in the Brisbane Airport precinct or surrounding suburbs. Brisbane Airport Corporation recently opened a shared path that connects from Sugarmill Road to the existing bikeway network through the Airport and to Kedron Br","﻿ ﻿ Your request for Council to install an off-road shared path along the western side of Sugarmill Road is noted. As per Schedule 6 of Council’s Brisbane City Plan 2014 (City Plan), a 6-metre-wide corridor would be required to install a shared path that connects to the existing off-road shared path"
1366,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1366,Arinya Rd Cul-de-sac,Fran Stowers,Ashgrove,"Mon, 30 Sep 2024",5,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,"Residents draw to the attention of the Brisbane City Council parking issues on a residential cul-de-sac on Arinya Rd, Ashgrove. The road is in close proximity to private school, Marist College, which causes significant driveway access issues for some residents on event days. Residents from 38 - 48 Arinya Rd experience difficulty entering and exiting their driveways due to other motorists parking a","Your request for Council to prevent parking within and adjacent to the park area and install a yellow No Stopping line between 46 and 48 Arinya Road is noted. Parking within this park area, whether wholly or partially, is an offence under the Queensland Road Rules (the road rules). Besides possible "
1367,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1367,Complete the George Street protected bikeway,Mitchell Bright,Toowong Dc,"Sun, 20 Oct 2024",493,closed,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents draw to the attention of Council that moving about the Brisbane CBD by bicycle or e-scooter is often awkward, and requires people to ride on the footpaths if they are not prepared to mix with motor vehicle traffic. George Street is the intuitive route for a connection to many CBD destinations - including QUT and government work places - but is currently difficult to ride due to lack of b","Thank you for your petition requesting Council install a protected bi-directional bikeway on George Street, from Alice Street to the Brisbane Magistrates Court, 363 George Street, Brisbane City. Your request for Council to install a protected bi-directional bikeway on George Street is noted. Council"
1368,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1368,That BCC provide ‘on par’ dog off leash facilities at Wynnum North,Sean Harrison,Manly,"Thu, 05 Dec 2024",8,closed,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,"Residents draw to the attention of The Mayor and its Councillors that they do not provide standardised facilities across the city in regards dog off-leash facilities. The residents and visitors to the Elanora Park Dog Off Leash Area have mowed, repaired fences, weeded, filled holes, etc due to the lack of safety for fur parents and their children. The colocated Large/Small dog entrance continually","Council has a standard for dog off-leash areas (DOLAs), which can be found on the Council’s website by searching for ‘dog off-leash area standard drawings’. Standard drawings for DOLAs highlight the guiding principles of infrastructure specifications, although the application of these guidelines is "
1369,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1369,Safety Lighting at C.J Greenfield Dog Park,Lydia Wilson,Richlands,"Fri, 06 Dec 2024",68,closed,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,"The insufficient lighting at C.J. Greenfield Dog Park and its adjacent car park poses significant safety hazards, impacting both users and their pets. The dimly lit areas create a higher risk of accidents and injuries as visibility is severely compromised during evening hours, making it challenging for dog owners to monitor their pets and navigate the space safely. Additionally, the lack of adequa","Council has completed an onsite investigation and considered your request. Council has listed a project for design and installation of lighting in the dog off-leash area (DOLA) and unformed car park of C.J. Greenfield Complex Park for consideration in a future budget. Each June, all listed projects "
1370,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1370,Oxley Road speed limit from Oxley till Sherwood,Ronak Shah,Brisbane,"Mon, 07 Oct 2024",14,closed,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,Oxley Road is having heavy traffic and vehicle driving at speed of 60km/hr near Dunlop Park swimming pool and garden area which is dangerous for kids crossing road and for old age people. Need to control speed limit which help for residents living in Oxley Road with lot of vehicle noise and safety reason. Reduce speed limit on Oxley Road to 40km/hr near Dunlop Park and 50km/hr for entire road till,"Your request for a speed limit reduction on Oxley Road is noted. All speed limits across Queensland are determined in accordance with guidelines set out in the Queensland Government’s Manual of Uniform Traffic Control Devices (MUTCD) and the Queensland Road Safety Technical User Volumes , ensuring t"
1371,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1371,Ensuring urgent weekend and public holiday burials can occur,Shabnam Abdul,Durack,"Fri, 08 Nov 2024",275,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents draw to the attention of the Lord Mayor and Councillors, the lack of Council officers available on Sunday 15th September 2024 at Mt Gravatt Cemetery to enable an urgent burial which was required to take place on the same day for specific religious and cultural practices. Your petitioners therefore request Brisbane City Council to ensure that all Council cemeteries have plots available on","Council’s cemeteries aim to cater to all faiths, cultures and traditions with burial, cremation and memorial services provided from 7.30am to 4.30pm on weekdays as well as on weekends subject to staff availability. Council’s Cemeteries Coordination Centre (CCC) operates from 8am to 5pm on weekdays, "
1372,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1372,It’s Time for the BCC to get Started on a Replacement Bridge for the Eighty-Eight Year Old Walter Taylor Bridge,Mark Bailey,Yeerongpilly,"Tue, 07 Oct 2025",134,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Residents draw to the attention of the Brisbane City Council the need for Council to get started as soon as possible on the design of a replacement bridge for the ageing eighty-eight year old cable suspension Walter Taylor Bridge at Indooroopilly/Chelmer and a commitment for that design work to be followed by genuine community consultation then tendering and capital for construction. Your petition,"Council previously acquired the Witton Barracks site on the northern side of the bridge for parkland and heritage protection purposes, as well as to protect land needed to replace the Walter Taylor Bridge with a 4-lane bridge when it reaches the end of its asset design life. In 2023, Council complet"
1373,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1373,Major concerns about Lota House development,Nadia Di Martino,Lota,"Sun, 20 Oct 2024",7,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,"Last year we noticed that about 70 trees along the fenceline in the reserve had crosses marked on them, presumably for felling. The Council was duly informed. Having had a look at the map, it has suddenly clicked with me what they plan to do. The developers are obviously intent on pushing the boundary 7 metres eastward and in the process clearing a significant amount of vegetation. The effect on t","Thank you for your petition objecting to the Lota House development at 162 Oceana Terrace, Lota (application reference A006311610). The site has a total area of 39,969 square metres and is located within the Community facilities (Health care purposes) zone and Wynnum-Manly neighbourhood plan as part"
1374,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1374,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1375,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1375,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1376,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1376,Protected bikeway on O’Connell Terrace,Mitchell Bright,Toowong Dc,"Sun, 26 Jan 2025",357,closed,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,"Residents draw to the attention of Council the lack of safe cycling facilities on O’Connell Terrace, Bowen Hills. For people travelling by bike, O’Connell Terrace is the key route connecting the Lores Bonney Riverwalk and the RBWH and surrounding health precinct, as well as the Enoggera Creek Bikeway. It is identified as a Principal Route in the Principal Cycle Network plan. Currently cyclists rid","Thank you for your petition requesting Council install protected bike lanes on O’Connell Terrace between Brookes Street and Bowen Bridge Road, Bowen Hills. Your request for Council to install protected bike lanes on O’Connell Terrace between Brookes Street and Bowen Bridge Road is noted. O’Connell T"
1377,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1377,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1378,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1378,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1379,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1379,Name Kangaroo Point Green Bridge,Darren Fletcher,Kalinga,"Sun, 08 Dec 2024",3,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents draw to the attention of Council of the opportunity to name the Kangaroo Point Green Bridge after the University of Queensland researchers, Professor Ian Frazer and Dr Jian Zhou, who developed a vaccine which prevents infection with HPV and cervical cancer. Your petitioners therefore request that the Kangaroo Point Green Bridge be named the ""Frazer-Zhou Bridge"".","Your request for Council to rename the bridge to ‘Frazer-Zhou Bridge’ is noted. The bridge is set to become one of the city’s most recognisable landmarks and is already widely known both locally and internationally, and plays an important role as a key inner city identifier for residents and visitor"
1380,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1380,Opposition of Pacific Golf Club's Non-compliant Driving Range,Patrick Goodison,Carindale,"Thu, 13 Mar 2025",66,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,"As a member of the community I object to the “Other Change” application A006539920 by the Pacific Golf Club seeking approval to locate the illegally built 25m high structure closer to the residential area on the hill behind Stanmere and Almavale streets, Carindale than Council had approved. The application needs to be assessed by Council according to certain benchmarks of the Outdoor Sport and Rec","Thank you for your petition requesting Council refuse the request to change a development application (other change) for a driving range at 420 Pine Mountain Road, Carindale (the site) (application reference A006539920). Council acknowledges your concerns raised in the petition, including impacts on"
1381,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1381,Eildon Hill Reservoir Mountain Bike Trail,Zak Williams,Wilston,"Thu, 17 Apr 2025",22,closed,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,"I am writing to express my support for the mountain bike trails that have recently been built by local youth at the Eildon Hill Reservoir, while also acknowledging the need to ensure that they are sustainable and safe for both the environment and the community. The initiative taken by the youth to create these trails demonstrates a positive community spirit and a desire for outdoor recreation that","Council acknowledges the recreational value that mountain bike trails provide for the community. However, after careful assessment, Council does not support the designation of the unauthorised trails in the reserve for mountain bike use. As you are aware, in mid-2024, Council closed several unauthor"
1382,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1382,Fund Upgrades to Brighton Road Zebra Crossings,Councillor Jared Cassidy,Sandgate,"Sun, 30 Nov 2025",126,closed,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"We call on Council to fund safety upgrades to the two Zebra Crossings on Brighton Road, Sandgate. Funding was allocated for safety upgrades to the two Zebra Crossings on Brighton Road, Sandgate in Council's 2022-23 budget. Extensive investigations were undertaken, designs completed and approved, and the project had the support of Councillor Jared Cassidy. The designs included a raised platform cro",Funding for safety improvements on Brighton Road has been allocated in Council’s Annual Plan and Budget 2025–26 under the Local Access Network Improvements program. The project aims to deliver pedestrian crossing upgrades along Brighton Road. A project notification was sent to the local community an
1383,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1383,Introduce On-Street Parking Signage for All Traffic Areas,Jeremy Patterson,Moorooka,"Thu, 21 Nov 2024",10,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,"Traffic Areas are peculiarity unique to just inner Brisbane and the Gold Coast - in almost all of the rest of Australia, the expectation is that the legality of street parking can always be determined on-location. As Brisbane has become such an attractive destination for tourists, students, and jobseekers, it is increasingly unreasonable to apply parking standards that aren’t obvious to newcomers ",Thank you for your petition requesting Council provide additional on-street parking signage in all traffic areas. Your request for Council to provide appropriate on‑street parking signage in all traffic areas is noted. Traffic areas are installed in the Brisbane Local Government Area in accordance w
1384,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1384,Basketball Court in Sedgley Park,Timothy Dale,Alderley,"Wed, 25 Dec 2024",172,closed,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,"Residents are drawn to the attention of the park facilities at Sedgley Park, Alderley. The local community underutilises the park due to a lack of interactive structures. Currently, only a playground and dog park are available. Other infrastructure for sports activities is lacking within the park. Furthermore, there is not a basketball half-court or full court within close walking distance to the ","With nearly 200 suburbs across Brisbane, Council aims to provide a diverse range of recreational opportunities to meet a wide variety of community interests and recreational pursuits. Council has listed a project to install a basketball half‑court in the park for consideration in a future budget. Ea"
1385,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1385,Restore power and BBQs for rough sleepers in Musgrave Park and Kurilpa Point Park,Lucy Collier,Morningside,"Sun, 01 Dec 2024",378,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"We call on Council to immediately turn the power and BBQs back on at Musgrave Park and Kurilpa Point Park, South Brisbane. Council and the Lord Mayor should be advocating for people sleeping rough or experiencing homelessness, not demonising them. The people who are experiencing housing insecurity and sleeping rough are incredibly vulnerable – there are young children sleeping rough in these locat","Council’s Public Space Liaison Officers (PSLOs) within the Lifestyle and Community Services division, engage with people experiencing homelessness and conduct regular welfare checks on individuals sleeping rough across Brisbane. PSLOs work with the Queensland Government’s Department of Housing and P"
1386,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1386,Open Tricare vacant block for parkland,Andrew Best,Annerley,"Thu, 30 Jan 2025",68,closed,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,"Dear Brisbane City Council, we, the undersigned residents and supporters of Annerley, respectfully submit this petition regarding the vacant block of land on Hastings Street, currently owned by Tricare Pty Ltd. For over three years, this site has been fenced off, creating an eyesore in our neighborhood. We believe this extended closure is an unreasonable restriction on a potentially valuable space","Thank you for your petition requesting Council liaise with Tricare (Inner South) Pty Ltd (the applicant) to open land at 43 Dudley Street, Annerley (the site), for temporary public use (application reference A006584119). The site has an area of 4,341 m 2 and is included in a Low medium density resid"
1387,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1387,Reject the development of twin towers & demolition of The Gardens Complex by Meriton,Deborah Quarta,Lutwyche,"Sat, 01 Feb 2025",6,closed,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,"Residents of Queensland (Brisbane), please draw your attention to Harry Triguboff who has acquired Brisbane’s ""The Gardens Complex"" and plans to develop build-to-sell residential twin towers. Anticipated to be the tallest skyscrapers in the Brisbane, CBD. The anticipated construction of the twin towers will impact on historical heritage. The twin towers will overshadow and negatively impact the ch","Thank you for your petition objecting to the development at The Gardens Apartments, 204 Alice Street, Brisbane (the site) (application reference A006438836). Council acknowledges your concerns with the development including overshadowing and negatively impacting the character of existing heritage bu"
1388,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1388,Bidirectional bike lane on Herschel Street,Mitchell Bright,Toowong Dc,"Sun, 16 Feb 2025",835,closed,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Residents draw to the attention of Council that many people riding bicycles and scooters use Herschel Street to connect between the Bicentennial Bikeway, the CBD and the North Brisbane Bikeway. Currently people on bikes must share Herschel Street with cars, buses and trucks. People riding scooters must use the footpath. A bidirectional bike lane on Herschel Street between North Quay and George Str","Thank you for your petition requesting that Council install a protected bi-directional bikeway on Herschel Street, Brisbane City. Council is committed to improving active transport connectivity within the CBD and aims to deliver high-priority links by providing separated infrastructure for cycling, "
1389,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1389,The Gap 385 bus route,Susan Ventnor,The Gap,"Tue, 31 Dec 2024",445,closed,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Residents draw attention to plans to make further changes to the bus service 385. The Gap 385 bus route already had changes to the location of bus stop in Brisbane CBD. The people found this change did not assist their traveling or joining further public transport, to get to their final location. The plan to complete the 385 bus route in Uptown does not provide a safe,convenient or attractive serv","Council’s bus services are operated under a contract with Translink, a division of the Queensland Government’s Department of Transport and Main Roads. Translink is responsible for the delivery of public transport services and infrastructure for South East Queensland. Council works in conjunction wit"
1390,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1390,"Park Naming - Lillian Ave, Salisbury",Simon Cole,Coopers Plains,"Fri, 13 Dec 2024",6,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"We, the undersigned, request Brisbane City Council provide a new park name in Lillian Avenue, Salisbury (next to the Baptist Church) – “Quarry Park” in recognition of the park’s history as a quarry site and the men that built the roads in Salisbury. We request Council include the following history board below the sign: In the 1930s, Beaudesert Road and Boundary Road in Coopers Plains were the only","Council appreciates that the naming of parks, tracks and prominent facilities within public space can engender a feeling of local community ownership by: celebrating historic, social and cultural connections with facilities and open spaces recognising natural features that contribute to the enjoymen"
1391,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1391,Forest Lake Men's Shed New Site,Steve Bruford,Forest Lake,"Wed, 30 Apr 2025",651,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,"Residents draw to the attention of Council that the lease on our current site runs out on 31st January 2026, so we need a new site for our shed and to continue the great work we do. For almost 18 months we have been talking to Council in regard to an area in the proposed Ellen Grove Park precinct, the Council owns close to 10 acres of land behind the carpark between Waterford Rd and Coriander St, ",Council recognises the significant contribution of men’s and women’s shed associations to community wellbeing and social connection. Council is aware of the Forest Lake Men’s Shed’s (the Shed) longstanding presence in the community and recognises the importance of securing a new location for the gro
1392,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1392,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1393,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1393,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1394,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1394,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1395,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1395,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1396,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1396,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1397,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1397,Bring back First Five Forever storytime in our libraries!,Lucy Collier,Morningside,"Tue, 18 Feb 2025",1344,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"From December, the First Five Forever program will be reduced from 98 sessions across Brisbane to 75.   At some libraries that have had sessions cut, we know that staff are already turning away 30 families because of capacity.   The First Five Programs are well attended and highly valued across the community and we want to see them reinstated across Council libraries. We the undersigned, call on C","Thank you for your petition requesting Council reinstate the full First 5 Forever storytime program (the program) at Council libraries. The program is an initiative of the Queensland Government, coordinated by the State Library of Queensland and delivered in partnership with local government. In 201"
1398,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1398,Bins needed along Roma St outside the police station building.,Patrick Gilbert,Wavell Heights,"Tue, 31 Dec 2024",1,closed,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Residents draw attention to the lack of any general waste or recycling bins along the southern side of Roma St between Makerston and Garrick streets, and the accumulation of rubbish this causes along this footpath and bus stops 121 and 122. Your petitioners therefore request the installation of at least two general waste bins along this stretch of Roma St, preferably with one for each of the exist",
1399,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1399,Expand Rode Rd Small Dog park size by moving dividing fence down approx 15m into Large Dog Park.,Carolyn Mars,Stafford Heights,"Mon, 31 Mar 2025",53,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,"Residents would like to bring to the Council's attention some concerns regarding the Rode Rd Off-Leash Dog Park (Grey Gum Park), which features two distinct areas for large and small dogs. The small dog park is quite limited in size, with only one street light, one gate, and one water tap. After the recent grass installation by the council, which hasn’t fared well, the space is primarily dirt. Thi","Council has completed an onsite investigation and determined that upgrades could occur including reconfiguring the existing DOLA to enhance functionality, accessibility and overall user experience. Options include extending the small DOLA northwards to increase the space and installing other feature"
1400,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1400,Protect our kids and community - create a clear way zone in front of Balmoral Private Preschool,Paul Napier,Bulimba,"Thu, 19 Dec 2024",66,closed,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,"Riding Road is a known black spot. In front of Balmoral Private Preschool there is very poor visibility in both directions, which is made even worse when cars park close to the driveway. You also have 2 roads entering Riding Road very close by, and many cars dropping off kids to St Peter’s and Paul. This forces parents leaving the daycare having to pull out to be able to see oncoming traffic which","Thank you for your petition requesting Council restrict parking on both sides of the driveway outside Balmoral House Private Preschool, 246 Riding Road, Balmoral. Your request for Council to restrict parking on both sides of the driveway outside Balmoral House Private Preschool, is noted. On-street "
1401,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1401,Request and proposal to name the Brisbane City Council reserve at Lota Cliffs as Gurumba Bagur Ba,James Hunt,Lota,"Fri, 31 Jan 2025",14,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,Request and proposal to name the Brisbane City Council reserve at Lota Cliffs as Gurumba Bagur Ba. The Lota Creek Bushcare Group requests that Brisbane City Council provide a name for the reserve on Lota Cliffs. The reserve is situated at the corner of Armytage and Grace Streets and extends down to the Esplanade at Lota. This reserve does not currently have a name. Lota Creek Bushcare Group is inv,"Council acknowledges your request to rename the area by the community and in-principal supports naming the area ‘Gurumba Bagur Ba’ on the provision written support is provided from the Local Quandamooka Elders at Winnam Aboriginal and Torres Strait Islanders Corporation, and from Councillor Alex Giv"
